Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS,,Awards
150,2014,NBA,1,30,SAS,Kyle Anderson\anderky01,20.284,F-G,us,University of California Los Angeles,2015,2019,300,19.6,5.3,3.9,1.9,1.0,0.5,.492,.519,.324,.706,15.4,.126,Career,UCLA,,71,70,31.6,4.3,9.4,.452,3.8,8.1,.465,0.5,1.4,.375,3.1,4.3,.736,1.7,7.0,8.7,5.0,1.8,0.8,2.6,1.9,12.2,,7.72
151,2013,NBA,1,1,CLE,Anthony Bennett\bennean01,20.110,F,ca,University of Nevada Las Vegas,2014,2017,151,12.6,4.4,3.1,0.5,0.4,0.2,.392,.427,.261,.670,0.5,.013,Career,UNLV,,35,31,27.1,5.8,10.8,.533,4.7,8.1,.587,1.0,2.7,.375,3.5,5.1,.701,2.5,5.7,8.1,1.0,0.7,1.2,1.9,2.3,16.1,,5.71
152,2013,NBA,1,2,ORL,Victor Oladipo\oladivi01,21.059,G,us,Indiana University,2014,2019,402,33.2,17.5,4.6,4.0,1.7,0.5,.443,.482,.352,.793,24.3,.087,Career,Indiana,,104,75,24.6,3.9,7.3,.538,3.4,5.9,.585,0.5,1.4,.338,2.5,3.5,.716,2.0,3.2,5.2,1.7,1.5,0.5,2.0,2.4,10.7,,7.94
153,2013,NBA,1,3,WAS,Otto Porter\porteot01,20.029,F,us,Georgetown University,2014,2019,399,26.9,11.0,5.0,1.5,1.2,0.4,.483,.529,.405,.793,29.1,.130,Career,Georgetown,,64,38,32.5,4.6,9.2,.498,3.7,6.8,.550,0.9,2.4,.355,2.8,3.8,.751,1.9,5.3,7.1,2.1,1.5,0.9,1.3,2.0,12.8,,7.64
154,2013,NBA,1,4,CHA,Cody Zeller\zelleco01,20.270,C-F,us,Indiana University,2014,2019,361,22.9,8.2,5.8,1.4,0.7,0.8,.511,.516,.263,.740,24.1,.140,Career,Indiana,,72,72,29.0,5.5,9.4,.592,5.5,9.3,.594,0.0,0.0,.000,5.0,6.6,.756,2.6,4.7,7.3,1.3,1.2,1.2,2.0,2.5,16.1,,8.09
155,2013,NBA,1,5,PHO,Alex Len\lenal01,20.016,C,ua,University of Maryland,2014,2019,407,19.8,7.8,6.3,0.8,0.4,1.0,.487,.501,.328,.700,15.1,.090,Career,Maryland,,60,48,24.5,3.8,7.0,.538,3.7,6.8,.548,0.0,0.2,.111,2.2,3.3,.663,2.4,4.5,7.0,0.8,0.2,2.1,1.6,2.6,9.7,,5.32
156,2013,NBA,1,6,NOH,Nerlens Noel\noelne01,19.083,C-F,us,University of Kentucky,2015,2019,295,23.0,8.2,6.5,1.2,1.4,1.4,.521,.522,.250,.628,16.4,.116,Career,Kentucky,,24,24,31.9,4.1,6.9,.590,4.1,6.9,.590,0.0,0.0,,2.3,4.3,.529,2.7,6.8,9.5,1.6,2.1,4.4,1.9,2.6,10.5,,5.78
157,2013,NBA,1,7,SAC,Ben McLemore\mclembe01,20.141,G,us,University of Kansas,2014,2019,368,23.7,8.8,2.5,1.1,0.7,0.2,.417,.466,.353,.783,4.6,.026,Career,Kansas,,37,36,32.2,5.4,10.8,.495,3.4,6.1,.553,2.0,4.7,.420,3.2,3.7,.870,1.3,3.9,5.2,2.0,1.0,0.7,2.1,1.9,15.9,,7.54
158,2013,NBA,1,8,DET,Kentavious Caldwell-Pope\caldwke01,20.134,G,us,University of Georgia,2014,2019,465,29.7,11.8,3.3,1.6,1.2,0.2,.413,.472,.346,.800,23.6,.082,Career,Georgia,,64,60,33.0,5.3,12.7,.415,3.0,5.9,.504,2.3,6.9,.339,2.9,3.9,.752,1.3,4.8,6.1,1.5,1.9,0.4,1.6,2.2,15.8,,7.02
159,2013,NBA,1,9,MIN,Trey Burke\burketr01,20.232,G,us,University of Michigan,2014,2019,356,23.7,10.9,2.1,3.6,0.6,0.1,.407,.443,.340,.797,9.8,.056,Career,Michigan,,73,71,35.7,6.0,13.3,.450,4.2,8.3,.499,1.8,5.0,.367,3.1,4.0,.777,0.6,2.7,3.3,5.7,1.3,0.5,2.5,1.7,16.9,,9.51
160,2013,NBA,1,10,POR,CJ McCollum\mccolcj01,21.287,G,us,Lehigh University,2014,2019,409,30.0,17.9,3.1,2.9,0.9,0.3,.456,.482,.402,.840,27.9,.109,Career,Lehigh,,111,108,32.9,6.9,15.7,.439,5.0,10.5,.470,2.0,5.2,.377,5.5,6.7,.825,1.5,4.8,6.3,2.7,2.1,0.5,2.4,1.8,21.3,,-5.41
161,2013,NBA,1,11,PHI,Michael Carter-Williams\cartemi01,21.266,G,us,Syracuse University,2014,2019,311,26.3,11.0,4.5,4.6,1.3,0.6,.401,.434,.253,.700,4.9,.029,Career,Syracuse,,66,40,25.4,2.7,6.8,.398,2.1,4.8,.438,0.6,2.1,.307,2.2,3.2,.679,0.9,2.7,3.6,5.2,2.0,0.4,2.3,1.8,8.2,,8.29
162,2013,NBA,1,12,OKC,Steven Adams\adamsst01,19.347,C,nz,University of Pittsburgh,2014,2019,462,26.8,9.7,7.4,1.0,0.9,1.0,.589,.591,.000,.556,38.4,.149,Career,Pitt,,32,32,23.4,3.1,5.5,.571,3.1,5.5,.571,0.0,0.0,,1.0,2.2,.443,2.8,3.5,6.3,0.6,0.7,2.0,1.1,1.6,7.2,,5.63
163,2013,NBA,1,13,DAL,Kelly Olynyk\olynyke01,22.075,C-F,ca,Gonzaga University,2014,2019,428,21.6,9.9,4.9,1.9,0.7,0.5,.478,.550,.366,.765,24.8,.129,Career,Gonzaga,,101,31,17.2,3.3,5.6,.594,3.1,4.9,.634,0.2,0.7,.333,2.0,2.8,.709,1.5,3.1,4.6,1.1,0.5,0.5,1.4,2.0,8.9,,4.00
164,2013,NBA,1,14,UTA,Shabazz Muhammad\muhamsh01,20.231,F-G,us,University of California Los Angeles,2014,2018,278,17.2,9.0,2.8,0.5,0.3,0.1,.473,.510,.319,.751,8.5,.085,Career,UCLA,,32,30,30.8,6.3,14.3,.443,5.1,10.9,.463,1.3,3.3,.377,4.0,5.6,.711,2.7,2.5,5.2,0.8,0.7,0.1,1.6,1.7,17.9,,7.82
165,2013,NBA,1,15,MIL,Giannis Antetokounmpo\antetgi01,18.208,F-G,gr,,2014,2019,463,32.7,18.7,8.3,4.1,1.2,1.3,.520,.557,.275,.742,52.7,.167,NA
166,2013,NBA,1,16,BOS,Lucas Nogueira\noguelu01,20.341,C,br,,2015,2018,141,12.4,3.2,2.8,0.5,0.6,1.0,.632,.681,.265,.640,6.0,.165,NA
167,2013,NBA,1,17,ATL,Dennis Schroder\schrode01,19.290,G,de,,2014,2019,426,24.6,13.3,2.7,4.7,0.8,0.1,.429,.467,.324,.823,12.6,.058,NA
168,2013,NBA,1,18,ATL,Shane Larkin\larkish01,20.273,G,us,University of Miami,2014,2018,256,19.1,5.5,1.9,2.9,0.9,0.1,.422,.454,.336,.777,4.4,.044,Career,Miami (FL),,68,54,31.3,3.8,8.6,.438,2.3,4.6,.491,1.5,4.0,.375,2.2,2.7,.808,0.5,2.7,3.2,3.6,1.8,0.1,2.1,1.6,11.2,,7.03
169,2013,NBA,1,19,CLE,Sergey Karasev\karasse01,19.249,G-F,ru,,2014,2016,95,11.7,3.0,1.5,0.9,0.3,0.0,.395,.489,.282,.842,0.8,.036,NA
170,2013,NBA,1,20,CHI,Tony Snell\snellto01,21.235,G-F,us,University of New Mexico,2014,2019,442,21.8,6.2,2.4,1.0,0.5,0.2,.425,.481,.382,.819,13.5,.067,Career,New Mexico,,104,76,24.8,3.0,7.1,.421,1.4,2.9,.480,1.6,4.2,.380,1.6,1.9,.821,0.4,2.0,2.4,2.0,0.5,0.3,1.5,1.2,9.2,,4.95
171,2013,NBA,1,21,UTA,Gorgui Dieng\dienggo01,23.166,C,sn,University of Louisville,2014,2019,447,22.7,7.9,6.2,1.4,0.8,1.0,.506,.519,.328,.789,24.2,.115,Career,Louisville,,102,81,27.3,3.3,6.1,.545,3.3,6.0,.546,0.0,0.0,.333,1.7,2.7,.640,3.0,4.9,7.9,1.2,1.0,2.6,1.6,2.7,8.3,,8.78
172,2013,NBA,1,22,BRK,Mason Plumlee\plumlma01,23.120,C-F,us,Duke University,2014,2019,465,22.1,8.5,6.3,2.2,0.8,1.0,.572,.576,.080,.565,30.5,.142,Career,Duke,,141,99,25.9,3.7,6.5,.574,3.7,6.4,.578,0.0,0.1,.200,2.4,4.0,.583,2.4,5.4,7.7,1.5,0.8,1.4,2.0,2.5,9.8,,8.87
173,2013,NBA,1,23,IND,Solomon Hill\hillso01,22.107,F,us,University of Arizona,2014,2019,301,22.6,5.9,3.3,1.5,0.7,0.2,.396,.448,.329,.808,9.3,.066,Career,Arizona,,139,129,29.0,3.5,7.3,.481,2.7,5.1,.528,0.8,2.2,.375,2.5,3.3,.745,1.8,3.8,5.6,2.2,0.9,0.4,2.1,2.4,10.3,,7.05
174,2013,NBA,1,24,NYK,Tim Hardaway\hardati02,21.108,G,us,University of Michigan,2014,2019,403,26.1,13.1,2.6,1.8,0.6,0.2,.418,.489,.343,.816,15.1,.069,Career,Michigan,,107,107,33.3,4.9,11.6,.425,3.0,6.1,.500,1.9,5.5,.343,2.6,3.6,.724,0.6,3.5,4.1,2.1,0.7,0.3,1.7,2.0,14.3,,9.90
175,2013,NBA,1,25,LAC,Reggie Bullock\bullore01,22.109,G-F,us,University of North Carolina,2014,2019,271,19.2,6.8,2.1,1.1,0.5,0.1,.434,.494,.391,.828,9.7,.089,Career,UNC,,100,53,24.6,3.6,8.2,.439,1.7,3.3,.517,1.9,4.9,.387,0.9,1.2,.720,1.6,3.4,5.0,1.7,0.9,0.2,0.9,1.2,9.9,,8.41
176,2013,NBA,1,26,MIN,Andre Roberson\roberan03,21.211,G-F,us,University of Colorado,2014,2018,295,22.5,4.6,4.0,0.9,0.9,0.7,.482,.609,.257,.467,12.7,.092,Career,Colorado,,105,65,28.3,3.6,7.1,.516,3.2,5.7,.555,0.5,1.4,.350,1.9,3.2,.582,2.9,7.0,10.0,1.1,1.6,1.4,1.7,2.6,9.6,,6.43
177,2013,NBA,1,27,DEN,Rudy Gobert\goberru01,21.006,C,fr,,2014,2019,402,28.7,11.1,10.5,1.3,0.7,2.2,.628,.629,.000,.631,52.2,.217,NA
